sentence_id	person	sentence	scene	context
2928	재수	난 솔직히 자기보다 장모님보고 결혼하는거야.	S1002	엘리베이터 서고, 내리는 두사람. 복도 걸으며
2950	어영	괜찮으면 저녁 같이 먹자고. 응. 응. 안돼? 왜?	S1005	NaN
2951	재수	얼마전에 결혼한 선배 집들인데 나만 빠질수 없잖아.	S1006	NaN
2952	어영	오늘 보고 싶었는데.	S1006	NaN
2953	재수	일찍 끝나면 전화할게. 끊어.	S1006	NaN
2954	성미	부장님한테 반말 써?	S1006	NaN
2955	재수	응? 으응. 부장님이 워낙 날 이뻐하셔서 가끔 농담삼아 반말하기도 해. 사석에선 형형 하면서 장난도 치는데 뭐. 계속해야지?	S1006	NaN
2956	성미	뭘?	S1006	NaN
2957	재수	아까 하다만거.	S1006	NaN
2969	직원	왕재수 검사님 외근나가셨다가 바로 퇴근하신걸로 아는데요.	S1009	NaN
2970	이상	혹시 댁주소를 알순 없겠습니까? 급한 업무 때문에 그러는데요.	S1009	NaN
2971	직원	글세요. 저희도 댁은 잘 모르는데...	S1009	NaN
2975	어영	서로 불편할일 하지말자.	S1014	NaN
2976	이상	일단 만나. 잠깐이면 돼.	S1014	NaN
2977	어영	아까 검찰청에서도 봤잖아. 그게 무슨뜻인지 모르겠어?	S1014	NaN
2978	이상	알아. 아니까 만나자고.	S1014	NaN
2981	이상	여보세요. 어영아. 주어영.	S1016	NaN
2983	부영	언니, 그사람 또 집앞에 와있어.	S1020	NaN
2984	어영	일찍 일찍 다니라고 했지? 지금 몇시니?	S1020	NaN
2985	부영	열시...사십분. 꼴란 사십분밖에 안늦었다 뭐.	S1020	NaN
2986	어영	약속은 지키라고 있는거야. 열시 통금하기로 했으면 지켜.	S1020	NaN
2987	부영	그건 언니가 일방적으로 한 약속이지, 내가 한건 아니..	S1020	NaN
2988	부영	언니, 다신 안할게. 오늘따라 버스가 늦게 오잖아.	S1020	NaN
2989	어영	버스가 늦을거까지 예상했어야지. 얼른 씻어.	S1020	NaN
2990	부영	회사사람이라며 왜 자꾸 우리집앞에 와?	S1020	NaN
2991	어영	신경꺼. 실수한게 있어서 야단좀 쳤더니 괜히 저러는거야.	S1020	NaN
2992	부영	한번 봐주지. 사람 실수할수도 있지.	S1020	NaN
2993	재수	미쳤어?	S1026	운전하는 재수. 검찰청 주차장으로 들어가는데, 누군가 급히 막아서고. 놀라 끼익 멈추는 재수. 탁보면, 가로막고 선 이상. 기막히고
2994	이상	더러운놈. 야비한놈.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
2995	재수	죽고 싶어 환장을 했군. 이유나 알자.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
2996	이상	어제 웨딩샵에서 봤다.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
2997	재수	그래서?	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
2998	이상	그사람한테 말해. 너의 그 더러운 짓을 다 말하라고!	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
2999	재수	미친놈. 제정신이 아니구만. 이봐, 김이상경감, 겨우 그것땜에 여기까지 쫓아왔나? 빡쎄게 돌려도 시원찮을 판에 이따위 짓거리나 하라고 나라에서 월급주는줄 알아?	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3000	직원	거기, 무슨 일이십니까?	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3001	이상	신경쓰지 마십시요.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3002	재수	그만 가보세요.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3003	직원	씨씨티비에 싸우는 장면이 보여서...그럼 열심히 수고들 하십시요.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3004	재수	당장이라도 집어쳐넣고 싶지만, 한번은 봐주지. 앞으로 손발맞춰 일해야 할 사람이니 그냥 넘어가주지.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3005	이상	말해!	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3006	재수	내가 왜그래야 하지?	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3007	이상	더럽게 이중 플레이하고 있다고 솔직하게 다 말하고 용서를 빌어.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3008	재수	남의 일에 신경끄시고 국가와 민족을 위해 애써주면 고맙겠는데. 알아들었으면 가봐.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3009	이상	난 지금 경찰이 아니야. 너도 검사가 아니고. 남자대남자로 말하는거다. 남자답게 행동해. 적어도 니가 남자라면.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3010	재수	그렇게 정의감에 불타면 니가 하든가.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3011	재수	못하지? 넌 못해. 고자질이나 해대는 찌질이로 보이긴 싫을테니까.	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3012	재수	생각했던것보다 상당히 어영일 생각하나보네. 가. 가서 눈딱감고 일르지 그래?	S1026	차문열고 다짜고짜 재수 끌어내 그대로 주먹 날려버리는 이상. 우당탕 나가떨어지는 재수. 이게, 후딱 일어나 얼른 격투기 자세 잡고 덤비는 재수. 몸싸움 벌이는 두사람. 그러나 재수어림없고. 재수 멱살잡아 차본넷위에 눕힌 이상
3036	순경	여자가 싫대?	S1029	커피놓고 앉은 순경구대
3037	구대	뭐 싫다기보다 남자쪽이 번듯한 직업이 없다보니 안 땡기나봐요. 재혼인데 그렇죠. 제 생각인데 결혼보다도, 우선 직장부터 구하는게 급한거 같애요.	S1029	커피놓고 앉은 순경구대
3038	순경	현찰이한테 말은 해놨는데 모르지.	S1029	커피놓고 앉은 순경구대
3039	구대	형 데리고 있는것도 쉬운건 아닌데, 현찰이가 그렇게 하겠대요?	S1029	커피놓고 앉은 순경구대
3040	순경	아직 대답은 안했는데 알아서 하겠지. 요즘은 공부도 잘 안돼. 집구석이 복잡하니 머릿속도 복잡하고.	S1029	커피놓고 앉은 순경구대
3041	구대	그래도 공부할때가 그나마 덜 복잡해요. 일어나세요. 독서실에 자리 맡아놓고 왔는데.	S1029	커피놓고 앉은 순경구대
3042	순경	그래.	S1029	커피놓고 앉은 순경구대
3043	건강	고맙습니다 제수씨. 식사 하셨어요?	S1030	밥먹는 건강. 된장찌개 떠서 앞에 놔주는 우미
3044	우미	예. 얼른 드세요.	S1030	밥먹는 건강. 된장찌개 떠서 앞에 놔주는 우미
3061	이상	나랑 얘기좀 해.	S1034	나오는 어영, 그러다 멈칫. 저만치 서있는 이상. 무시하고 차로 가는 어영. 쫓아가 잡아세우는 이상
3062	어영	할얘기 없다고 했잖아요.	S1034	나오는 어영, 그러다 멈칫. 저만치 서있는 이상. 무시하고 차로 가는 어영. 쫓아가 잡아세우는 이상
3063	이상	내가 있어. 잠깐만 어디가서 얘기좀 하자.	S1034	나오는 어영, 그러다 멈칫. 저만치 서있는 이상. 무시하고 차로 가는 어영. 쫓아가 잡아세우는 이상
3064	어영	이봐요 김이상씨. 나이런거 진짜 싫거든요. 왜 그렇게 눈치가 없어요?	S1034	나오는 어영, 그러다 멈칫. 저만치 서있는 이상. 무시하고 차로 가는 어영. 쫓아가 잡아세우는 이상
3065	어영	설사 사겼다해도, 이젠 내가 싫다잖아요. 쿨한 사람인줄 알았더니 사람을 잘못봤네요.	S1034	나오는 어영, 그러다 멈칫. 저만치 서있는 이상. 무시하고 차로 가는 어영. 쫓아가 잡아세우는 이상
3066	어영	그리고 나 지금 시간 없거든요. 홈쇼핑에 방송하러 가야 되는데 펑크나면 책임지실래요? 그럼 이만	S1034	나오는 어영, 그러다 멈칫. 저만치 서있는 이상. 무시하고 차로 가는 어영. 쫓아가 잡아세우는 이상
3077	우미	당신은 왜 말을 못해? 아버님이 저렇게 속모르는 말씀 하시면 여차저차 자세히 말씀 드리지 왜 못하고 눈치만 봐?	S1039	NaN
3078	현찰	당신까지 왜이래?	S1039	NaN
3079	우미	속터져서 그래. 아무데나 쑤셔 넣으면 될줄 알았다고? 어떻게 당신 입장은 하나도 생각 안하셔? 당신은 데려온 자식이야?	S1039	NaN
3080	현찰	조용해. 안방에 들려.	S1039	NaN
3081	우미	거봐. 지금도 당신은 그것만 걱정되지? 당신 부모는 당신 생각 하지도 않아.	S1039	NaN
3082	어영	왜 이래요?	S1040	일행들과 나오는 어영. 서로 수고했다 인사하고 헤어지고, 차에서 내리는 이상. 쫓아가 손목 확 잡아채는
3121	건강	군기들이 왕창 빠졌구만. 형을 길바닥에서 기다리게 하고 말야.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3122	이상	들어가서 기다리지.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3123	건강	그럴일이 있다.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3124	현찰	무슨 일로 집합시켰어?	S1045	기다리고선 건강. 급히 오는 현찰 이상
3125	건강	오랜만에 삼형제 단합대회좀 하자고. 여기가 그래도 우리동네선 괜찮은 데라며? 오늘은 큰형이 쏜다. 현찰아, 먼저 들어가 자리 잡고 있어.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3126	건강	그거 주라.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3127	이상	뭐?	S1045	기다리고선 건강. 급히 오는 현찰 이상
3128	건강	저번에 준거.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3129	이상	저번에 준거 뭐.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3130	건강	있잖아 임마. 돈. 내가 도로 줬잖아. 그거 내놓라고.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3131	이상	그런게 어딨어? 버스 떠났습니다.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3132	건강	아 자식, 그래야 술값낼거 아냐.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3133	이상	그거 믿고 모이라 그랬어? 하나 둘 셋, 자.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3134	건강	삼만원 아니잖아. 그때 딱 잡은 부피감이 최하 삼십만원이었다.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3135	이상	웃겨. 십만원이었다. 자자.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3136	건강	기둘려라. 이런돈은 허리 굽히기 싫어서 줍지도 않고 발로 툭툭 차고 다닐날 올거다.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3137	이상	형 먼저 들어가. 응 백경위. 어디? 삼겹살좀 궈먹으면서 유경사님 위로좀 해드려. 형들하고 오랜만에 단합대회좀 하고 바로 합류할께.	S1045	기다리고선 건강. 급히 오는 현찰 이상
3138	재수	김팀장 여긴 웬일이에요?	S1045	이상 핸펀끊고 돌아서는데, 안에서 나오는 어영재수. 그대로 멈추는 세사람
3139	이상	약속 있습니다.	S1045	이상 핸펀끊고 돌아서는데, 안에서 나오는 어영재수. 그대로 멈추는 세사람
3140	재수	알지? 인사해.	S1045	이상 핸펀끊고 돌아서는데, 안에서 나오는 어영재수. 그대로 멈추는 세사람
3141	재수	부하직원들 단속 좀 해야 되겠든데. 빡세게 안돌려요?	S1045	이상 핸펀끊고 돌아서는데, 안에서 나오는 어영재수. 그대로 멈추는 세사람
